time,x,y,pressure,tilt_x,tilt_y
1607551140459384,5219,7820,4095,100,1100
1607551140461256,5220,7821,4095,100,1100
1607551140463077,5220,7823,4095,100,1100
1607551140464931,5219,7825,4095,100,1100
1607551140466774,5225,7827,4095,100,1100
1607551140468625,5221,7828,4095,0,1100
1607551140470471,5218,7830,4095,0,1100
1607551140472318,5222,7833,4095,0,1100
1607551140474166,5220,7833,4095,0,1100
1607551140476015,5220,7834,4095,0,1100
1607551140477867,5220,7836,4095,0,1100
1607551140479712,5234,7838,4095,0,1100
1607551140481560,5233,7839,4095,0,1100
1607551140483409,5220,7840,4095,0,1100
1607551140485257,5220,7841,4095,0,1100
1607551140488950,5221,7842,4095,0,1100
1607551140490803,5216,7843,4095,0,1100
1607551140492653,5216,7844,4095,0,1100
1607551140494501,5221,7844,4095,0,1100
1607551140496352,5221,7846,4095,0,1100
1607551140498201,5221,7847,4095,0,1100
1607551140500046,5220,7846,4095,0,1100
1607551140501889,5225,7847,4095,100,1100
1607551140503737,5215,7847,4095,100,1100
1607551140505584,5212,7847,4095,100,1100
1607551140507434,5223,7848,4095,100,1100
1607551140509283,5221,7849,4095,100,1100
1607551140511130,5221,7850,4095,100,1100
1607551140512978,5220,7851,4095,100,1100
1607551140514826,5223,7851,4095,100,1100
1607551140516676,5223,7853,4095,100,1100
1607551140518522,5222,7854,4095,100,1100
1607551140520368,5221,7855,4095,100,1100
1607551140522223,5220,7856,4095,100,1100
1607551140524070,5221,7857,4095,100,1100
1607551140525917,5223,7859,4095,100,1100
1607551140527765,5221,7861,4095,100,1100
1607551140529613,5220,7862,4095,0,1100
1607551140531462,5221,7862,4095,0,1100
1607551140533302,5221,7863,4095,0,1100
1607551140535151,5222,7866,4095,0,1100
1607551140537003,5221,7868,4095,100,1300
1607551140538849,5214,7870,4095,100,1300
1607551140540701,5214,7873,4095,100,1300
1607551140542548,5221,7876,4095,100,1300
1607551140544395,5222,7877,4095,0,1300
1607551140546238,5222,7878,4095,0,1300
1607551140548095,5221,7881,4095,0,1300
1607551140549942,5214,7883,4095,100,1300
1607551140551794,5215,7886,4095,100,1300
1607551140553635,5222,7888,4095,100,1300
1607551140555482,5222,7890,4095,100,1300
1607551140557326,5222,7892,4095,100,1300
1607551140559183,5222,7893,4095,100,1300
1607551140561027,5238,7895,4095,0,1300
1607551140562880,5236,7897,4095,0,1300
1607551140564723,5220,7900,4095,0,1300
1607551140566571,5222,7901,4095,0,1300
1607551140568422,5222,7903,4095,0,1300
1607551140570266,5222,7905,4095,0,1300
1607551140572121,5223,7906,4095,0,1300
1607551140573965,5225,7907,4095,0,1300
1607551140575810,5224,7909,4095,0,1300
1607551140577659,5222,7911,4095,0,1300
1607551140579510,5223,7912,4095,0,1300
1607551140581355,5223,7913,4095,0,1300
1607551140583201,5223,7914,4095,0,1300
1607551140585051,5214,7915,4095,100,1300
1607551140586896,5214,7916,4095,0,1300
1607551140588745,5223,7917,4095,0,1300
1607551140590593,5223,7918,4095,0,1300
1607551140592450,5223,7920,4095,0,1300
1607551140594303,5223,7921,4095,0,1300
1607551140596144,5231,7921,4095,100,1300
1607551140597988,5226,7921,4095,100,1300
1607551140599836,5216,7922,4095,100,1300
1607551140601688,5221,7924,4095,0,1300
1607551140603529,5222,7925,4095,0,1300
1607551140605386,5223,7926,4095,0,1300
1607551140607231,5224,7927,4095,0,1300
1607551140609078,5232,7929,4095,0,1300
1607551140610922,5231,7930,4095,0,1300
1607551140612767,5223,7931,4095,0,1300
1607551140614626,5223,7932,4095,0,1300
1607551140616460,5223,7934,4095,0,1300
1607551140618310,5224,7937,4095,0,1300
1607551140620162,5220,7937,4095,100,1300
1607551140622012,5220,7938,4095,0,1300
1607551140623858,5224,7940,4095,0,1300
1607551140625704,5225,7942,4095,0,1300
1607551140627552,5225,7944,4095,0,1300
1607551140629400,5224,7944,4095,0,1300
1607551140631256,5223,7946,4095,100,1300
1607551140633097,5215,7948,4095,100,1300
1607551140634940,5217,7948,4095,100,1300
1607551140636795,5224,7949,4095,0,1300
1607551140638642,5225,7950,4095,100,1300
1607551140640488,5225,7951,4095,0,1300
1607551140642342,5225,7952,4095,0,1300
1607551140644190,5230,7952,4095,100,1300
1607551140646037,5231,7952,4095,0,1300
1607551140647885,5226,7952,4095,0,1300
1607551140649730,5225,7953,4095,0,1300
1607551140653427,5225,7952,4095,0,1300
1607551140655303,5229,7952,4095,0,1300
1607551140657121,5228,7953,4095,0,1300
1607551140658968,5223,7954,4095,0,1300
1607551140660817,5224,7953,4095,0,1300
1607551140662664,5225,7952,4095,0,1300
1607551140664516,5225,7953,4095,0,1300
1607551140666363,5224,7953,4095,0,1300
1607551140668209,5217,7953,4095,0,1300
1607551140670053,5217,7953,4095,0,1300
1607551140671910,5225,7953,4095,0,1300
1607551140673754,5224,7954,4095,0,1300
1607551140675603,5224,7954,4095,0,1300
1607551140679290,5213,7954,4095,100,1300
1607551140681145,5214,7954,4095,100,1300
1607551140682998,5225,7953,4095,100,1300
1607551140686687,5225,7954,4095,0,1300
1607551140688535,5224,7954,4095,0,1300
1607551140690387,5236,7955,4095,0,1300
1607551140692235,5231,7955,4095,0,1300
1607551140694082,5220,7954,4095,0,1300
1607551140695932,5225,7955,4095,0,1300
1607551140697783,5224,7956,4095,0,1300
1607551140699626,5224,7958,4095,0,1300
1607551140701476,5224,7961,4095,0,1300
1607551140703326,5231,7964,4095,0,1300
1607551140705172,5231,7967,4095,0,1300
1607551140707018,5225,7969,4095,0,1300
1607551140708866,5225,7971,4095,0,1300
1607551140710717,5224,7973,4095,0,1300
1607551140712561,5224,7974,4095,0,1300
1607551140714413,5212,7975,4095,100,1300
1607551140716259,5212,7976,4095,100,1300
1607551140718104,5224,7978,4095,100,1300
1607551140719953,5224,7980,4095,100,1300
1607551140721806,5224,7982,4095,0,1300
1607551140723654,5224,7983,4095,0,1300
1607551140725502,5249,7985,4095,100,1300
1607551140727349,5241,7987,4095,100,1300
1607551140729196,5217,7989,4095,100,1300
1607551140731044,5224,7990,4095,100,1300
1607551140732888,5223,7992,4095,100,1300
1607551140734741,5224,7994,4095,100,1300
1607551140736588,5224,7995,4095,100,1300
1607551140738434,5236,7996,4095,0,1300
1607551140740282,5237,7999,4095,0,1300
1607551140742127,5224,8001,4095,0,1300
1607551140743975,5224,8002,4095,0,1300
1607551140745826,5224,8004,4095,0,1300
1607551140747671,5224,8006,4095,0,1300
1607551140749524,5235,8008,4095,0,1300
1607551140751369,5236,8009,4095,0,1300
1607551140753220,5225,8011,4095,0,1300
1607551140755065,5224,8013,4095,0,1300
1607551140756918,5224,8015,4095,0,1300
1607551140758765,5224,8016,4095,0,1300
1607551140760613,5224,8017,4095,100,1300
1607551140762463,5216,8019,4095,100,1300
1607551140764310,5217,8020,4095,100,1300
1607551140766157,5226,8020,4095,100,1300
1607551140768003,5224,8021,4095,100,1300
1607551140769851,5224,8023,4095,100,1300
1607551140773548,5209,8023,4095,100,1300
1607551140775400,5210,8024,4095,100,1300
1607551140777246,5225,8025,4095,100,1300
1607551140779094,5224,8026,4095,100,1300
1607551140784628,5236,8027,4095,100,1300
1607551140786482,5234,8028,4095,100,1300
1607551140788329,5222,8029,4095,100,1300
1607551140790176,5224,8029,4095,100,1300
1607551140793914,5224,8031,4095,100,1300
1607551140795803,5223,8032,4095,100,1300
1607551140797571,5217,8031,4095,100,1300
1607551140799418,5219,8032,4095,100,1300
1607551140801269,5225,8033,4095,100,1300
1607551140803117,5225,8034,4095,100,1100
1607551140808656,5219,8035,4095,100,1100
1607551140810507,5218,8036,4095,100,1100
1607551140812356,5224,8037,4095,100,1100
1607551140817892,5224,8038,4095,100,1100
1607551140819745,5235,8039,4095,100,1100
1607551140821597,5228,8041,4095,100,1100
1607551140823444,5218,8042,4095,100,1100
1607551140825291,5224,8043,4095,100,1100
1607551140827138,5224,8044,4095,100,1100
1607551140828990,5224,8045,4095,100,1100
1607551140832679,5247,8047,4095,0,1100
1607551140834530,5246,8050,4095,100,1100
1607551140836379,5223,8051,4095,100,1100
1607551140838227,5223,8052,4095,100,1100
1607551140840071,5223,8053,4095,0,1100
1607551140841924,5222,8055,4095,0,1100
1607551140843774,5214,8057,4095,100,1100
1607551140845623,5214,8059,4095,100,1100
1607551140847470,5222,8061,4095,100,1100
1607551140849318,5221,8063,4095,100,1100
1607551140851160,5221,8064,4095,100,1100
1607551140853012,5222,8066,4095,0,1100
1607551140854860,5229,8066,4095,100,1100
1607551140856709,5222,8066,4095,100,1100
1607551140858556,5215,8068,4095,100,1100
1607551140860404,5222,8070,4095,100,1100
1607551140862253,5221,8071,4095,100,1100
1607551140864100,5221,8072,4095,100,1100
1607551140865948,5220,8073,4095,100,1100
1607551140867798,5231,8075,4095,100,1100
1607551140869643,5231,8077,4095,0,1100
1607551140871494,5220,8078,4095,0,1100
1607551140873338,5220,8079,4095,0,1100
1607551140877033,5220,8080,4095,0,1100
1607551140878882,5220,8081,4095,0,1100
1607551140880732,5220,8082,4095,0,1100
1607551140882582,5221,8082,4095,0,1100
1607551140884427,5220,8083,4095,0,1100
1607551140886271,5221,8085,4095,0,1100
1607551140888123,5221,8087,4095,0,1100
1607551140889971,5223,8087,4095,100,1100
1607551140891824,5219,8088,4095,100,1100
1607551140893663,5217,8089,4095,100,1100
1607551140895511,5220,8089,4095,100,1100
1607551140897360,5221,8090,4095,0,1100
1607551140901088,5220,8091,4095,0,1100
1607551140902906,5219,8092,4095,100,1100
1607551140904756,5221,8093,4095,0,1100
1607551140906604,5222,8095,4095,0,1100
1607551140908452,5221,8095,4095,0,1100
1607551140910295,5222,8096,4095,0,1100
1607551140912146,5222,8097,4095,0,1100
1607551140913989,5237,8098,4095,0,1100
1607551140915843,5234,8099,4095,0,1100
1607551140917692,5218,8100,4095,0,1100
1607551140919539,5220,8101,4095,0,1100
1607551140921386,5221,8102,4095,0,1100
1607551140923235,5221,8104,4095,0,1100
1607551140926931,5215,8105,4095,0,1100
1607551140928781,5216,8106,4095,0,1100
1607551140930630,5222,8107,4095,0,1100
1607551140932471,5221,8108,4095,0,1100
1607551140934320,5221,8109,4095,0,1100
1607551140936169,5222,8111,4095,0,1100
1607551140938017,5213,8113,4095,100,1100
1607551140939865,5212,8114,4095,100,1100
1607551140941716,5221,8116,4095,100,1000
1607551140943564,5223,8117,4095,100,1000
1607551140945409,5223,8118,4095,100,1000
1607551140947262,5223,8120,4095,0,1000
1607551140949106,5232,8122,4095,0,1000
1607551140950958,5230,8123,4095,0,1000
1607551140952804,5221,8124,4095,0,1000
1607551140954648,5224,8125,4095,0,1000
1607551140956496,5224,8126,4095,0,1000
1607551140960187,5225,8127,4095,0,1000
1607551140962047,5241,8128,4095,0,1000
1607551140963896,5240,8129,4095,0,1000
1607551140965740,5223,8130,4095,0,1000
1607551140969443,5224,8131,4095,0,1000
1607551140971289,5224,8133,4095,0,1000
1607551140973130,5215,8133,4095,0,1000
1607551140974977,5216,8134,4095,0,1000
1607551140976827,5225,8136,4095,0,1000
1607551140978671,5224,8138,4095,0,1000
1607551140980520,5224,8139,4095,0,1000
1607551140982375,5224,8138,4095,0,1000
1607551140984223,5228,8139,4095,100,1000
1607551140986071,5216,8140,4095,100,1000
1607551140987918,5214,8140,4095,100,1100
1607551140989767,5225,8140,4095,100,1100
1607551140991614,5225,8141,4095,100,1100
1607551140993470,5225,8142,4095,100,1100
1607551140995304,5224,8142,4095,100,1100
1607551140997157,5230,8143,4095,100,1100
1607551141000847,5224,8144,4095,100,1100
1607551141002697,5225,8144,4095,100,1100
1607551141004550,5225,8145,4095,100,1100
1607551141006395,5225,8146,4095,100,1100
1607551141008237,5223,8147,4095,100,1100
1607551141010091,5223,8147,4095,100,1100
1607551141011938,5225,8147,4095,100,1100
1607551141013782,5225,8147,4095,0,1100
1607551141015633,5225,8149,4095,0,1100
1607551141017485,5225,8150,4095,0,1100
1607551141019325,5226,8151,4095,100,1000
1607551141021225,5221,8152,4095,100,1100
1607551141023026,5220,8152,4095,100,1100
1607551141024874,5225,8153,4095,100,1100
1607551141026724,5225,8155,4095,100,1100
1607551141028570,5225,8156,4095,100,1100
1607551141030423,5225,8157,4095,100,1100
1607551141032267,5205,8158,4095,100,1100
1607551141034119,5206,8160,4095,100,1000
1607551141035964,5226,8162,4095,100,1100
1607551141037810,5226,8162,4095,100,1000
1607551141039661,5226,8163,4095,100,1000
1607551141041509,5226,8165,4095,100,1100
1607551141043356,5247,8167,4095,0,1100
1607551141045204,5247,8169,4095,0,1100
1607551141047055,5227,8172,4095,0,1000
1607551141048902,5227,8174,4095,0,1000
1607551141050768,5227,8175,4095,0,1000
1607551141052590,5227,8177,4095,0,1000
1607551141054438,5226,8179,4095,0,1000
1607551141056290,5224,8180,4095,0,1000
1607551141058137,5227,8182,4095,0,1000
1607551141059983,5229,8184,4095,0,1000
1607551141061833,5228,8185,4095,0,1000
1607551141063681,5228,8187,4095,0,1000
1607551141065523,5228,8188,4095,0,1000
1607551141067373,5217,8189,4095,100,1000
1607551141069228,5216,8190,4095,100,1000
1607551141071073,5227,8192,4095,100,1000
1607551141072920,5227,8193,4095,100,1000
1607551141074765,5226,8194,4095,100,1000
1607551141078459,5238,8195,4095,100,1000
1607551141080322,5233,8195,4095,0,1000
1607551141082159,5222,8196,4095,0,1000
1607551141084008,5226,8197,4095,0,1000
1607551141087697,5226,8198,4095,0,1000
1607551141091395,5240,8198,4095,0,1000
1607551141093247,5240,8199,4095,0,1000
1607551141095095,5226,8201,4095,0,1000
1607551141096942,5225,8201,4095,0,1000
1607551141098791,5225,8202,4095,0,1000
1607551141100641,5226,8202,4095,0,1000
1607551141102491,5220,8203,4095,0,1000
1607551141104333,5220,8204,4095,0,1000
1607551141106190,5226,8205,4095,0,1000
1607551141108034,5226,8208,4095,0,1000
1607551141109880,5226,8209,4095,0,1000
1607551141111731,5226,8210,4095,0,1000
1607551141113572,5228,8211,4095,100,1000
1607551141115418,5217,8212,4095,0,1000
1607551141117274,5216,8213,4095,0,1000
1607551141119122,5226,8214,4095,0,1000
1607551141120969,5227,8215,4095,0,1000
1607551141122820,5227,8216,4095,0,1000
1607551141124663,5226,8217,4095,0,1000
1607551141126515,5235,8218,4095,100,1000
1607551141128359,5236,8219,4095,100,1000
1607551141130206,5227,8220,4095,100,1000
1607551141132059,5228,8222,4095,100,1000
1607551141133907,5228,8223,4095,100,1000
1607551141135754,5227,8224,4095,100,1000
1607551141137601,5229,8224,4095,100,1000
1607551141139447,5229,8225,4095,100,1000
1607551141141299,5227,8225,4095,100,1000
1607551141143148,5227,8225,4095,100,1000
1607551141146840,5227,8226,4095,100,1000
1607551141148688,5227,8227,4095,100,1000
1607551141150539,5222,8228,4095,100,1000
1607551141152383,5221,8228,4095,100,1000
1607551141154234,5226,8229,4095,100,1000
1607551141156082,5227,8230,4095,100,1000
1607551141161625,5217,8231,4095,100,1000
1607551141163479,5218,8231,4095,0,1000
1607551141165325,5228,8232,4095,0,1000
1607551141167171,5228,8233,4095,0,1000
1607551141169018,5228,8234,4095,100,1000
1607551141170866,5227,8234,4095,100,1000
1607551141172713,5243,8235,4095,0,1000
1607551141174560,5242,8235,4095,0,1000
1607551141176409,5226,8236,4095,0,1000
1607551141178256,5228,8236,4095,100,1000
1607551141180105,5228,8237,4095,100,1000
1607551141181955,5228,8238,4095,100,1000
1607551141183801,5227,8237,4095,100,1000
1607551141185649,5232,8238,4095,100,1000
1607551141187501,5232,8239,4095,100,1000
1607551141189350,5228,8239,4095,100,1000
1607551141191225,5229,8240,4095,100,1000
1607551141193045,5229,8241,4095,0,1000
1607551141194894,5230,8241,4095,0,1000
1607551141196737,5218,8242,4095,100,1000
1607551141198588,5217,8243,4095,0,1000
1607551141200438,5227,8244,4095,100,1000
1607551141202285,5228,8245,4095,100,1000
1607551141205974,5229,8246,4095,100,1000
1607551141207825,5239,8247,4095,100,1000
1607551141209673,5230,8248,4095,0,1000
1607551141211521,5220,8248,4095,0,1000
1607551141213372,5229,8251,4095,0,1000
1607551141215219,5230,8253,4095,0,1000
1607551141217064,5229,8254,4095,0,1000
1607551141218910,5229,8255,4095,0,1000
1607551141220763,5244,8256,4095,0,1000
1607551141222613,5244,8258,4095,0,1000
1607551141224464,5228,8260,4095,0,1000
1607551141226307,5228,8262,4095,0,1000
1607551141228153,5228,8264,4095,0,1000
1607551141230010,5228,8267,4095,0,1000
1607551141231846,5220,8269,4095,0,1000
1607551141233698,5220,8270,4095,0,1000
1607551141235543,5229,8272,4095,0,1000
1607551141237392,5229,8274,4095,0,1000
1607551141239241,5229,8275,4095,0,1000
1607551141241088,5229,8276,4095,0,1000
1607551141242940,5230,8278,4095,100,1000
1607551141244786,5218,8279,4095,100,1000
1607551141246638,5218,8280,4095,100,1000
1607551141248484,5230,8281,4095,100,1000
1607551141250334,5230,8284,4095,100,1000
1607551141252181,5230,8285,4095,100,1000
1607551141254026,5230,8286,4095,100,1000
1607551141255893,5234,8287,4095,100,900
1607551141259564,5230,8288,4095,100,900
1607551141263266,5230,8289,4095,100,900
1607551141265115,5230,8290,4095,100,900
1607551141266965,5238,8290,4095,100,900
1607551141268810,5238,8291,4095,100,900
1607551141270660,5230,8291,4095,100,900
1607551141272505,5230,8292,4095,100,900
1607551141274353,5230,8294,4095,100,900
1607551141276201,5230,8295,4095,100,900
1607551141278048,5230,8296,4095,100,900
1607551141279897,5225,8298,4095,100,900
1607551141281747,5226,8299,4095,100,900
1607551141283599,5231,8299,4095,100,900
1607551141285441,5230,8299,4095,100,900
1607551141287285,5230,8300,4095,100,900
1607551141290982,5223,8301,4095,100,900
1607551141292832,5223,8302,4095,100,900
1607551141294682,5230,8302,4095,100,900
1607551141296530,5230,8303,4095,100,900
1607551141298377,5230,8304,4095,100,900
1607551141300226,5230,8305,4095,100,900
1607551141302071,5244,8306,4095,100,900
1607551141303918,5242,8307,4095,100,900
1607551141305769,5228,8308,4095,100,900
1607551141307617,5230,8310,4095,100,900
1607551141309463,5230,8311,4095,100,900
1607551141311316,5230,8312,4095,100,900
1607551141313163,5230,8313,4095,100,900
1607551141315011,5239,8315,4095,100,900
1607551141316856,5240,8316,4095,100,900
1607551141318705,5231,8317,4095,100,900
1607551141320554,5230,8318,4095,100,900
1607551141322401,5231,8320,4095,100,900
1607551141326093,5219,8322,4095,100,900
1607551141327945,5219,8323,4095,100,900
1607551141329797,5231,8324,4095,100,900
1607551141331646,5231,8326,4095,100,900
1607551141333489,5232,8328,4095,100,900
1607551141335341,5232,8329,4095,100,900
1607551141337185,5241,8330,4095,100,900
1607551141339036,5232,8331,4095,100,900
1607551141340881,5223,8333,4095,100,900
1607551141342731,5233,8335,4095,100,900
1607551141344578,5233,8336,4095,100,900
1607551141346423,5233,8338,4095,100,900
1607551141348268,5233,8339,4095,100,900
1607551141350115,5247,8341,4095,100,900
1607551141353817,5233,8342,4095,100,900
1607551141355669,5233,8343,4095,100,900
1607551141357515,5233,8344,4095,100,900
1607551141359361,5233,8345,4095,100,900
1607551141361215,5227,8346,4095,100,900
1607551141363055,5228,8346,4095,100,900
1607551141364909,5234,8347,4095,100,900
1607551141366750,5233,8347,4095,100,900
1607551141368597,5233,8348,4095,100,900
1607551141370449,5234,8349,4095,100,900
1607551141372299,5238,8349,4095,100,900
1607551141374145,5231,8350,4095,100,900
1607551141375994,5228,8351,4095,100,900
1607551141377843,5234,8352,4095,100,900
1607551141383377,5233,8352,4095,100,900
1607551141385236,5235,8352,4095,100,900
1607551141387083,5235,8353,4095,100,900
1607551141390773,5234,8353,4095,100,900
1607551141392627,5234,8353,4095,100,700
1607551141396318,5246,8353,4095,100,700
1607551141398171,5247,8354,4095,100,700
1607551141400016,5235,8354,4095,100,700
1607551141401868,5234,8354,4095,100,700
1607551141403715,5233,8354,4095,100,700
1607551141407407,5234,8354,4095,100,700
1607551141409257,5227,8355,4095,100,700
1607551141411104,5229,8355,4095,100,700
1607551141412952,5236,8356,4095,100,900
1607551141414800,5233,8357,4095,100,900
1607551141416655,5233,8359,4095,100,900
1607551141418499,5233,8361,4095,100,900
1607551141420345,5222,8362,4095,100,700
1607551141422193,5222,8364,4095,100,700
1607551141424042,5232,8366,4095,100,700
1607551141425891,5232,8367,4095,100,700
1607551141427738,5232,8368,4095,100,900
1607551141429588,5233,8369,4095,100,900
1607551141431434,5249,8370,4095,100,900
1607551141433279,5247,8372,4095,100,700
1607551141435128,5231,8374,4095,100,900
1607551141436974,5233,8375,4095,100,900
1607551141438824,5233,8377,4095,100,900
1607551141440672,5233,8379,4095,100,900
1607551141442525,5233,8380,4095,100,900
1607551141444372,5244,8381,4095,100,900
1607551141446215,5245,8382,4095,100,900
1607551141448069,5234,8382,4095,100,900
1607551141449917,5232,8383,4095,100,900
1607551141451765,5232,8385,4095,100,900
1607551141453610,5233,8386,4095,100,900
1607551141455456,5221,8388,4095,100,900
1607551141457301,5220,8389,4095,100,900
1607551141459151,5233,8390,4095,100,900
1607551141461001,5233,8391,4095,100,900
1607551141462852,5232,8392,4095,100,900
1607551141464701,5232,8393,4095,100,900
1607551141466545,5237,8395,4095,100,900
1607551141468398,5224,8397,4095,100,900
1607551141470245,5219,8398,4095,100,900
1607551141472093,5232,8399,4095,100,900
1607551141473936,5232,8401,4095,100,900
1607551141475786,5232,8402,4095,100,900
1607551141477635,5232,8403,4095,100,900
1607551141479538,5246,8404,4095,100,900
1607551141481329,5246,8406,4095,0,900
1607551141483177,5232,8406,4095,0,900
1607551141485025,5232,8407,4095,0,900
1607551141486873,5232,8408,4095,0,900
1607551141488719,5232,8409,4095,0,900
1607551141490566,5225,8410,4095,0,900
1607551141492414,5224,8410,4095,0,900
1607551141494263,5231,8410,4095,0,900
1607551141496110,5231,8410,4095,0,900
1607551141497957,5231,8412,4095,0,900
1607551141499807,5232,8414,4095,0,900
1607551141501660,5234,8415,4095,100,900
1607551141503507,5225,8417,4095,100,900
1607551141505353,5223,8418,4095,100,900
1607551141507205,5232,8419,4095,100,900
1607551141509051,5232,8420,4095,100,900
1607551141512743,5232,8421,4095,100,900
1607551141514592,5225,8422,4095,100,900
1607551141516440,5225,8423,4095,0,900
1607551141518286,5233,8424,4095,0,900
1607551141520137,5232,8425,4095,0,900
1607551141523829,5233,8426,4095,0,900
1607551141525680,5257,8428,4095,0,900
1607551141527529,5257,8430,4095,0,900
1607551141529376,5234,8431,4095,0,900
1607551141531230,5233,8432,4095,0,900
1607551141533070,5233,8433,4095,0,900
1607551141534919,5233,8436,4095,0,900
1607551141536766,5234,8438,4095,100,900
1607551141538614,5229,8438,4095,0,900
1607551141540460,5228,8439,4095,0,900
1607551141542315,5234,8441,4095,0,900
1607551141544165,5235,8442,4095,0,900
1607551141546005,5235,8445,4095,0,900
1607551141547852,5234,8447,4095,0,900
1607551141549696,5228,8449,4095,100,900
1607551141551557,5229,8450,4095,100,900
1607551141553400,5235,8452,4095,100,900
1607551141555251,5235,8453,4095,100,900
1607551141557095,5235,8455,4095,100,900
1607551141558944,5235,8456,4095,100,900
1607551141560790,5252,8457,4095,100,900
1607551141562643,5250,8458,4095,100,900
1607551141564490,5232,8459,4095,100,900
1607551141566341,5234,8460,4095,100,900
1607551141568187,5234,8461,4095,100,900
1607551141570035,5234,8463,4095,100,900
1607551141571878,5234,8465,4095,100,900
1607551141573724,5243,8465,4095,100,900
1607551141575574,5243,8466,4095,100,900
1607551141577421,5234,8468,4095,100,900
1607551141579270,5233,8469,4095,100,900
1607551141581120,5233,8469,4095,0,900
1607551141582969,5233,8470,4095,0,900
1607551141584808,5224,8471,4095,100,900
1607551141586655,5223,8472,4095,100,900
1607551141588514,5232,8473,4095,100,900
1607551141590366,5232,8473,4095,100,900
1607551141592208,5231,8473,4095,100,900
1607551141594060,5232,8474,4095,0,900
1607551141595906,5236,8475,4095,100,900
1607551141597752,5223,8476,4095,0,900
1607551141599599,5220,8476,4095,0,900
1607551141601453,5232,8477,4095,0,900
1607551141603298,5231,8479,4095,0,900
1607551141605144,5232,8480,4095,0,900
1607551141606990,5232,8481,4095,0,1000
1607551141608849,5251,8482,4095,0,1000
1607551141610683,5251,8483,4095,0,1000
1607551141612582,5232,8484,4095,0,1000
1607551141614386,5232,8485,4095,0,1000
1607551141616236,5232,8486,4095,0,1000
1607551141618079,5232,8487,4095,0,1000
1607551141619927,5233,8487,4095,0,1000
1607551141621776,5234,8487,4095,0,1000
1607551141623621,5233,8489,4095,0,1000
1607551141625474,5233,8490,4095,0,1000
1607551141627316,5233,8490,4095,0,1000
1607551141629169,5233,8492,4095,0,1000
1607551141631013,5232,8493,4095,0,1000
1607551141632872,5227,8493,4095,0,1000
1607551141634708,5228,8494,4095,0,1000
1607551141636559,5233,8494,4095,0,1000
1607551141638410,5233,8495,4095,0,1000
1607551141642099,5232,8496,4095,0,1000
1607551141643946,5223,8497,4095,0,1000
1607551141645803,5223,8498,4095,0,1000
1607551141647651,5233,8498,4095,0,1000
1607551141649501,5233,8499,4095,0,1000
1607551141651349,5233,8499,4095,0,1000
1607551141653195,5233,8500,4095,0,1000
1607551141655041,5248,8500,4095,0,1000
1607551141656888,5249,8500,4095,0,1000
1607551141658738,5233,8501,4095,0,1000
1607551141662431,5233,8502,4095,0,1000
1607551141664280,5233,8502,4095,0,1000
1607551141666129,5232,8503,4095,0,1000
1607551141667970,5231,8506,4095,0,1000
1607551141669820,5230,8507,4095,0,1000
1607551141671722,5231,8508,4095,0,1000
1607551141673524,5231,8508,4095,0,1000
1607551141677211,5231,8509,4095,0,1000
1607551141679066,5221,8510,4095,0,1000
1607551141680911,5221,8511,4095,0,1000
1607551141682760,5232,8512,4095,0,1000
1607551141684608,5231,8513,4095,0,1000
1607551141686455,5231,8514,4095,0,1000
1607551141688304,5231,8515,4095,0,1000
1607551141690153,5248,8516,4095,0,1000
1607551141691999,5244,8516,4095,0,1000
1607551141693847,5227,8517,4095,0,1000
1607551141695695,5231,8518,4095,0,1000
1607551141697540,5232,8519,4095,0,1000
1607551141699396,5232,8520,4095,0,1000
1607551141701245,5232,8521,4095,0,1000
1607551141703084,5243,8522,4095,0,1000
1607551141704938,5242,8523,4095,0,1000
1607551141706786,5231,8524,4095,0,1000
1607551141708635,5233,8525,4095,0,1000
1607551141710480,5233,8526,4095,0,1000
1607551141712326,5233,8527,4095,0,1000
1607551141714174,5223,8529,4095,0,1000
1607551141716026,5223,8530,4095,0,1000
1607551141717870,5233,8530,4095,0,1000
1607551141719722,5234,8531,4095,0,1000
1607551141723414,5234,8532,4095,0,1000
1607551141725269,5234,8533,4095,0,1000
1607551141727114,5221,8534,4095,0,1000
1607551141730806,5234,8535,4095,0,1100
1607551141732657,5234,8536,4095,0,1100
1607551141734508,5233,8537,4095,0,1100
1607551141736353,5233,8537,4095,0,1100
1607551141738203,5247,8538,4095,0,1100
1607551141740045,5247,8538,4095,0,1100
1607551141741897,5234,8538,4095,0,1100
1607551141743750,5234,8540,4095,0,1100
1607551141745597,5234,8541,4095,0,1100
1607551141749286,5240,8543,4095,0,1100
1607551141751137,5241,8545,4095,0,1100
1607551141752983,5235,8546,4095,0,1100
1607551141754833,5235,8546,4095,0,1100
1607551141756679,5235,8547,4095,0,1100
1607551141758528,5235,8548,4095,0,1100
1607551141760376,5236,8549,4095,0,1100
1607551141762226,5229,8550,4095,0,1100
1607551141764075,5227,8551,4095,0,1100
1607551141765922,5235,8552,4095,0,1100
1607551141767772,5235,8552,4095,0,1100
1607551141769613,5235,8552,4095,0,1100
1607551141771465,5236,8553,4095,0,1100
1607551141773314,5228,8554,4095,0,1100
1607551141775162,5227,8555,4095,0,1100
1607551141777006,5234,8556,4095,0,1100
1607551141778857,5235,8557,4095,0,1100
1607551141780699,5236,8558,4095,0,1100
1607551141782557,5236,8559,4095,0,1100
1607551141784401,5247,8559,4095,0,1100
