time,x,y,pressure,tilt_x,tilt_y
1607469158218869,12352,5186,3940,4294967196,3100
1607469158220720,12352,5187,3941,4294967196,3100
1607469158222573,12352,5189,3944,4294967196,3100
1607469158224417,12339,5190,3944,4294967196,3100
1607469158226263,12338,5192,3950,4294967196,3100
1607469158228114,12349,5195,3959,4294967196,3100
1607469158229957,12348,5198,3956,4294967196,3100
1607469158231800,12349,5203,3957,4294967196,3100
1607469158233651,12350,5207,3959,4294967196,3100
1607469158235497,12363,5210,3964,4294967196,3100
1607469158237347,12360,5213,3964,4294967196,3100
1607469158239192,12345,5218,3960,4294967196,3100
1607469158241046,12347,5223,3961,4294967196,3100
1607469158242893,12348,5227,3961,4294967196,3100
1607469158244741,12348,5232,3962,4294967196,3100
1607469158246589,12350,5238,3964,4294967196,3100
1607469158248438,12353,5245,3966,4294967196,3100
1607469158250296,12354,5250,3966,4294967196,3100
1607469158252128,12353,5255,3965,4294967196,3100
1607469158253977,12355,5262,3966,4294967196,3100
1607469158255827,12358,5269,3969,4294967196,3100
1607469158257674,12362,5277,3968,4294967196,3100
1607469158259520,12358,5285,3968,4294967196,3100
1607469158261371,12362,5292,3971,4294967196,3100
1607469158263217,12375,5299,3971,4294967196,3100
1607469158265067,12382,5307,3972,4294967196,3100
1607469158266916,12387,5314,3972,4294967196,3100
1607469158268764,12393,5321,3972,4294967196,3100
1607469158270611,12406,5328,3971,4294967196,3100
1607469158272465,12404,5336,3974,4294967196,3100
1607469158274311,12405,5342,3976,4294967196,3100
1607469158276157,12421,5346,3971,4294967196,3100
1607469158278008,12427,5352,3967,4294967196,3100
1607469158279853,12434,5357,3959,4294967196,3100
1607469158281709,12440,5363,3948,4294967196,3100
1607469158283555,12449,5367,3933,4294967196,3100
1607469158285404,12456,5371,3919,4294967196,3100
1607469158287253,12459,5375,3903,4294967196,3100
1607469158289096,12463,5377,3886,4294967196,3100
1607469158290943,12467,5378,3872,4294967196,3100
1607469158292788,12471,5379,3857,4294967196,3100
1607469158294636,12477,5380,3846,4294967196,3100
1607469158296482,12481,5382,3833,4294967196,3100
1607469158298328,12480,5382,3820,4294967196,3100
1607469158300182,12482,5379,3810,4294967196,3100
1607469158302030,12485,5378,3805,4294967196,3100
1607469158303881,12485,5377,3799,4294967196,3100
1607469158305727,12486,5376,3791,4294967196,3100
1607469158307571,12481,5375,3784,4294967196,3100
1607469158309422,12481,5373,3773,4294967196,3100
1607469158311270,12488,5370,3756,4294967196,3100
1607469158313114,12489,5366,3744,4294967196,3100
1607469158314966,12488,5362,3736,4294967196,3100
1607469158316811,12488,5359,3728,4294967196,3100
1607469158318657,12482,5356,3724,4294967196,3100
1607469158320508,12480,5351,3719,4294967196,3100
1607469158322353,12481,5345,3711,4294967196,3100
1607469158324204,12477,5339,3705,4294967196,3100
1607469158326051,12473,5333,3697,4294967196,3100
1607469158327899,12469,5328,3690,4294967196,3100
1607469158329748,12473,5323,3684,4294967196,3100
1607469158331592,12466,5317,3686,4294967196,3100
1607469158333440,12450,5311,3691,4294967196,3100
1607469158335290,12445,5305,3690,4294967196,3100
1607469158337138,12439,5299,3696,4294967196,3100
1607469158338986,12433,5293,3708,4294967196,3100
1607469158340837,12425,5287,3722,4294967196,3100
1607469158342686,12420,5280,3736,4294967196,3100
1607469158344530,12412,5274,3753,4294967196,3100
1607469158346383,12398,5268,3772,4294967196,3100
1607469158348231,12388,5262,3790,4294967196,3100
1607469158350089,12379,5257,3805,4294967196,3100
1607469158351922,12369,5252,3822,4294967196,3100
1607469158353770,12345,5248,3839,4294967196,3100
1607469158355617,12337,5244,3858,4294967196,3100
1607469158357463,12343,5241,3868,4294967196,3100
1607469158359316,12334,5238,3875,4294967196,3100
1607469158361165,12324,5235,3889,4294967196,3100
1607469158363013,12315,5233,3900,4294967196,3100
1607469158364860,12316,5230,3911,4294967196,3100
1607469158366707,12307,5232,3923,4294967196,3100
1607469158368555,12291,5232,3930,4294967196,3100
1607469158370404,12286,5229,3934,4294967196,3100
1607469158372251,12280,5230,3939,4294967196,3100
1607469158374104,12274,5232,3942,4294967196,3100
1607469158375950,12270,5235,3942,4294967196,3100
1607469158377799,12270,5239,3942,4294967196,3200
1607469158379642,12265,5243,3942,4294967196,3200
1607469158381499,12256,5245,3943,4294967196,3200
1607469158383343,12253,5250,3943,4294967196,3200
1607469158385195,12248,5255,3943,0,3200
1607469158387041,12245,5261,3942,0,3200
1607469158388890,12238,5266,3943,0,3200
1607469158390747,12236,5273,3941,0,3200
1607469158392579,12242,5282,3938,0,3200
1607469158394425,12242,5291,3937,0,3200
1607469158396273,12243,5300,3935,0,3200
1607469158398120,12246,5310,3936,0,3200
1607469158399969,12252,5320,3936,0,3200
1607469158401824,12251,5330,3940,0,3200
1607469158403668,12255,5342,3943,0,3200
1607469158405519,12267,5354,3943,0,3200
1607469158407366,12276,5367,3944,0,3200
1607469158409213,12285,5381,3942,0,3200
1607469158411057,12296,5395,3943,0,3100
1607469158412905,12311,5407,3947,0,3100
1607469158414755,12325,5421,3947,0,3100
1607469158416597,12337,5437,3947,0,3100
1607469158418447,12352,5452,3947,0,3100
1607469158420303,12367,5466,3947,0,3100
1607469158422150,12385,5479,3948,0,3100
1607469158423996,12407,5493,3955,0,3100
1607469158425842,12426,5505,3951,0,3100
1607469158427688,12440,5517,3945,0,3100
1607469158429540,12458,5529,3945,0,3100
1607469158431387,12476,5540,3945,0,3100
1607469158433237,12493,5551,3948,0,3100
1607469158435083,12508,5562,3950,0,3100
1607469158436929,12521,5573,3959,0,3100
1607469158438778,12538,5583,3957,0,3100
1607469158440630,12557,5592,3947,0,3100
1607469158442478,12572,5601,3945,0,3100
1607469158444328,12587,5609,3942,0,3100
1607469158446172,12602,5615,3932,0,3100
1607469158448020,12600,5622,3925,0,3100
1607469158449867,12613,5627,3929,0,3100
1607469158451712,12641,5631,3917,0,3100
1607469158453561,12653,5636,3899,0,3100
1607469158455412,12667,5640,3886,0,3100
1607469158457258,12680,5644,3876,0,3100
1607469158459105,12699,5647,3866,0,3100
1607469158460959,12705,5650,3847,0,3100
1607469158462805,12709,5654,3835,0,3100
1607469158464654,12723,5657,3821,0,3100
1607469158466504,12730,5660,3802,0,3100
1607469158468349,12740,5662,3798,0,3100
1607469158470209,12750,5663,3794,0,3100
1607469158472044,12764,5664,3788,0,3100
1607469158473890,12774,5665,3786,0,3100
1607469158475742,12779,5666,3784,0,3100
1607469158477590,12788,5666,3782,0,3100
1607469158479434,12795,5666,3783,0,3100
1607469158481287,12801,5665,3787,0,3100
1607469158483135,12803,5663,3791,0,3100
1607469158484983,12806,5661,3796,0,3100
1607469158486828,12812,5660,3804,0,3100
1607469158488678,12815,5657,3812,0,3100
1607469158490529,12816,5654,3820,0,3100
1607469158492370,12817,5650,3827,0,3100
1607469158494221,12820,5646,3837,0,3100
1607469158496068,12811,5644,3842,0,3100
1607469158497911,12808,5640,3841,0,3100
1607469158499763,12815,5632,3847,0,3100
1607469158501614,12813,5627,3853,0,3100
1607469158503462,12810,5622,3852,0,3100
1607469158505309,12807,5616,3851,0,3100
1607469158507158,12801,5611,3865,0,3100
1607469158509005,12797,5605,3874,0,3100
1607469158510854,12795,5597,3867,0,3100
1607469158512701,12788,5591,3865,0,3100
1607469158514549,12782,5585,3868,0,3100
1607469158516398,12775,5579,3871,0,3100
1607469158518243,12774,5574,3878,0,3100
1607469158520093,12767,5569,3883,0,3100
1607469158521941,12751,5563,3889,0,3100
1607469158523788,12742,5558,3902,0,3100
1607469158525636,12733,5553,3911,0,3100
1607469158527482,12725,5548,3918,0,3100
1607469158529329,12718,5544,3928,0,3100
1607469158531176,12700,5540,3947,0,3100
1607469158533025,12686,5535,3956,0,3100
1607469158534879,12680,5531,3956,0,3100
1607469158536728,12666,5529,3965,0,3100
1607469158538573,12652,5524,3975,0,3100
1607469158540424,12638,5519,3984,0,3100
1607469158542268,12620,5515,3990,0,3100
1607469158544116,12605,5511,3997,0,3100
1607469158545964,12592,5509,4003,0,3100
1607469158547813,12576,5505,4009,0,3100
1607469158549660,12559,5501,4015,0,3100
1607469158551506,12543,5497,4020,0,3100
1607469158553354,12531,5493,4029,0,3100
1607469158555200,12514,5490,4035,0,3100
1607469158557052,12493,5486,4040,0,3100
1607469158558898,12477,5483,4047,0,3100
1607469158560751,12462,5481,4050,0,2900
1607469158562601,12448,5480,4052,0,2900
1607469158564447,12435,5479,4057,0,2900
1607469158566296,12419,5478,4072,0,2900
1607469158568137,12406,5476,4077,0,2900
1607469158569991,12397,5476,4067,0,2900
1607469158571835,12384,5478,4065,0,2900
1607469158573684,12374,5479,4066,0,2900
1607469158575529,12366,5480,4064,0,2900
1607469158577379,12351,5485,4062,0,2900
1607469158579223,12346,5488,4065,0,2900
1607469158581076,12348,5490,4061,0,2900
1607469158582925,12344,5495,4056,0,2900
1607469158584774,12341,5500,4053,0,2900
1607469158586622,12337,5505,4048,0,2900
1607469158588470,12353,5510,4044,0,2900
1607469158590328,12349,5516,4041,0,2900
1607469158592165,12333,5523,4039,0,2900
1607469158594016,12337,5530,4037,0,2900
1607469158595858,12339,5535,4031,0,2900
1607469158597713,12342,5542,4027,0,2900
1607469158599558,12346,5549,4025,0,2900
1607469158601409,12347,5557,4020,0,2900
1607469158603256,12353,5566,4015,0,2900
1607469158605103,12363,5575,4009,0,2900
1607469158606951,12371,5583,4001,0,2900
1607469158608801,12381,5591,3988,0,2900
1607469158610649,12393,5599,3969,0,2900
1607469158612497,12395,5608,3946,0,2900
1607469158614340,12408,5616,3914,0,2900
1607469158616188,12434,5624,3885,0,2900
1607469158618039,12449,5632,3860,0,2900
1607469158619886,12463,5640,3830,0,2900
1607469158621734,12478,5648,3801,0,2900
1607469158623583,12497,5655,3770,0,2900
1607469158625431,12505,5664,3739,0,2900
1607469158627277,12514,5672,3707,0,2900
1607469158629124,12533,5677,3673,0,2900
1607469158630973,12545,5683,3641,0,2900
1607469158632823,12557,5689,3615,0,2900
1607469158634670,12569,5695,3586,0,2900
1607469158636516,12585,5700,3564,0,2900
1607469158638365,12597,5705,3540,0,2900
1607469158640217,12605,5711,3501,0,2900
1607469158642064,12618,5716,3460,0,2900
1607469158643913,12630,5720,3419,0,2900
1607469158645757,12641,5724,3376,4294967196,2900
1607469158647607,12660,5727,3333,4294967196,2900
1607469158649456,12672,5731,3290,4294967196,2900
1607469158651297,12678,5736,3255,4294967196,3100
1607469158653148,12689,5739,3230,4294967196,3100
1607469158654992,12698,5742,3213,4294967196,3100
1607469158656839,12707,5744,3207,4294967196,3100
1607469158658691,12716,5746,3207,4294967196,3100
1607469158660540,12718,5748,3205,4294967196,3100
1607469158662389,12722,5749,3213,4294967196,3100
1607469158664236,12728,5748,3227,4294967196,3100
1607469158666083,12728,5748,3244,4294967196,3100
1607469158667933,12731,5747,3278,4294967196,3100
1607469158669780,12733,5746,3329,4294967196,3100
1607469158671626,12730,5743,3393,4294967196,3100
1607469158673472,12733,5741,3463,4294967196,3100
1607469158675324,12739,5740,3523,4294967196,3100
1607469158677177,12736,5738,3575,4294967196,3100
1607469158679020,12735,5736,3621,4294967196,3100
1607469158680869,12733,5733,3660,4294967196,3100
1607469158682718,12738,5730,3692,4294967196,3100
1607469158684567,12734,5727,3719,4294967196,3100
1607469158686417,12726,5723,3751,4294967196,3100
1607469158688264,12725,5720,3773,4294967196,3100
1607469158690116,12723,5715,3795,4294967196,3100
1607469158691962,12719,5711,3817,4294967196,3100
1607469158693808,12713,5707,3838,4294967196,3100
1607469158695654,12717,5703,3869,4294967196,3100
1607469158697503,12708,5697,3885,4294967196,3100
1607469158699348,12692,5691,3896,4294967196,3100
1607469158701199,12687,5685,3915,4294967196,3100
1607469158703046,12677,5679,3932,4294967196,3100
1607469158704893,12665,5672,3948,4294967196,3100
1607469158706741,12640,5666,3966,4294967196,3100
1607469158708589,12629,5660,3989,4294967196,3100
1607469158710437,12630,5652,4007,4294967196,3100
1607469158712283,12615,5645,4016,4294967196,3100
1607469158714129,12602,5639,4028,4294967196,3100
1607469158715976,12589,5634,4041,4294967196,3100
1607469158717826,12586,5629,4058,4294967196,3100
1607469158719674,12572,5623,4071,4294967196,3100
1607469158721525,12550,5618,4079,4294967196,3100
1607469158723373,12538,5616,4095,4294967196,3100
1607469158725219,12526,5613,4095,4294967196,3100
1607469158727067,12514,5609,4095,4294967196,3100
1607469158728916,12501,5605,4095,4294967196,3100
1607469158730765,12492,5601,4095,4294967196,3100
1607469158732608,12480,5599,4095,4294967196,3100
1607469158734457,12462,5598,4095,4294967196,3100
1607469158736305,12448,5597,4095,4294967196,3100
1607469158738154,12436,5595,4095,4294967196,3100
1607469158740001,12424,5595,4095,4294967196,3100
1607469158741853,12402,5597,4095,4294967196,3100
1607469158743700,12389,5597,4095,4294967196,3100
1607469158745544,12388,5597,4095,4294967196,3100
1607469158747399,12378,5599,4095,4294967196,3100
1607469158749245,12369,5602,4095,4294967196,3100
1607469158751092,12361,5606,4072,4294967196,3100
1607469158752941,12361,5610,4044,4294967196,3100
1607469158754787,12351,5615,3995,4294967196,3100
1607469158756638,12339,5620,3932,4294967196,3100
1607469158758484,12338,5625,3847,4294967196,3100
1607469158760335,12334,5629,3722,4294967196,3100
1607469158762188,12330,5635,3529,4294967196,3100
1607469158764036,12327,5643,3215,4294967196,3100
1607469158765880,12331,5650,2773,4294967196,3100
1607469158767732,12329,5658,2263,4294967196,3100
1607469158769581,12322,5666,1615,4294967196,3100
1607469158771427,12322,5673,788,4294967196,3100
1607469158773273,12323,5681,1,4294967196,3100
1607469158775120,12323,5681,0,4294967196,3100
1607469158776123,12326,5688,0,4294967196,3100
1607469158777186,12327,5689,0,4294967196,3100
1607469158778825,12328,5690,0,4294967196,3100
1607469158780670,12329,5693,0,4294967196,3100
1607469158782516,12331,5696,0,4294967196,3100
1607469158784363,12333,5699,0,4294967196,3100
1607469158786206,12336,5702,0,4294967196,3100
1607469158788064,12339,5705,0,4294967196,3100
1607469158789899,12339,5707,0,4294967196,3100
1607469158791749,12340,5709,0,4294967196,3100
1607469158793601,12341,5711,0,4294967196,3100
1607469158795448,12342,5713,0,4294967196,3100
1607469158797292,12343,5715,0,4294967196,3100
1607469158799142,12345,5718,0,4294967196,3100
1607469158800993,12347,5721,0,4294967196,3100
1607469158802840,12349,5724,0,4294967196,3100
1607469158804687,12352,5727,0,4294967196,3100
1607469158806535,12355,5731,0,4294967196,3100
1607469158808385,12358,5734,0,4294967196,3100
1607469158810235,12361,5738,0,4294967196,3100
1607469158812077,12365,5742,0,4294967196,3100
1607469158813925,12368,5746,0,4294967196,3100
1607469158815783,12369,5748,0,4294967196,3100
1607469158817626,12372,5752,0,4294967196,3100
1607469158819467,12374,5756,0,4294967196,3100
1607469158821324,12375,5760,0,4294967196,3100
1607469158823171,12377,5764,0,4294967196,3100
1607469158825016,12377,5768,0,4294967196,3100
1607469158826867,12377,5770,0,4294967196,3100
1607469158828717,12377,5772,0,4294967196,3100
1607469158830561,12376,5776,0,0,3100
1607469158832409,12375,5780,0,0,3100
1607469158834258,12373,5784,0,0,3100
1607469158836103,12371,5788,0,0,3100
1607469158837947,12368,5793,0,0,3100
1607469158839801,12366,5795,0,0,3100
1607469158841648,12363,5799,0,0,3100
1607469158843498,12359,5804,0,0,3100
1607469158845350,12356,5808,0,0,3100
1607469158847198,12353,5813,0,0,3100
1607469158849044,12349,5817,0,0,3100
1607469158850899,12347,5822,0,0,3100
1607469158852741,12344,5826,0,0,3100
1607469158854588,12340,5830,0,0,3100
1607469158856433,12337,5834,0,0,3100
1607469158858283,12334,5838,0,0,3100
1607469158860127,12330,5842,0,0,3100
1607469158861980,12326,5845,0,0,3100
1607469158863830,12322,5848,0,0,3100
1607469158865674,12318,5850,0,0,3100
1607469158867525,12315,5852,0,0,3100
1607469158869373,12312,5854,0,0,3100
1607469158871217,12308,5855,0,0,3100
1607469158873064,12304,5856,0,0,3100
1607469158874912,12301,5857,0,4294967196,3100
1607469158876763,12298,5857,0,4294967196,3100
1607469158878608,12295,5857,0,4294967196,3100
1607469158880459,12293,5857,0,4294967196,3100
1607469158882307,12291,5856,0,4294967196,3100
1607469158884153,12289,5855,0,4294967196,3100
1607469158886000,12289,5854,0,4294967196,3100
1607469158887853,12288,5852,0,4294967196,3100
1607469158889700,12288,5851,0,4294967196,3100
1607469158891546,12288,5848,0,4294967196,3100
1607469158893399,12287,5846,0,4294967196,3100
1607469158895240,12288,5844,0,4294967196,3100
1607469158897086,12288,5841,0,4294967196,3100
1607469158898938,12289,5838,0,4294967196,3100
1607469158900784,12289,5835,0,4294967196,3100
1607469158902633,12290,5832,0,4294967196,3100
1607469158904481,12292,5830,0,4294967196,3100
1607469158906330,12293,5827,0,4294967196,3100
1607469158908174,12294,5825,0,4294967196,3100
1607469158910029,12295,5823,0,4294967196,3100
1607469158911873,12297,5820,0,4294967196,3100
1607469158913720,12299,5818,0,4294967196,3100
1607469158915567,12300,5817,0,4294967196,3100
1607469158917416,12302,5817,0,4294967196,3100
1607469158919265,12304,5817,0,4294967196,3100
1607469158921115,12306,5817,0,4294967196,3100
1607469158922966,12308,5817,0,4294967196,3100
1607469158924813,12310,5817,0,4294967196,3100
1607469158926659,12313,5818,0,4294967196,3100
1607469158928506,12316,5819,0,4294967196,3100
1607469158930358,12319,5820,0,4294967196,3100
1607469158932200,12321,5821,0,4294967196,3100
1607469158934049,12328,5824,0,4294967196,3100
1607469158935899,12334,5826,0,4294967196,3100
1607469158937767,12339,5829,0,4294967196,3100
1607469158939608,12345,5831,0,4294967196,3100
1607469158941447,12353,5834,0,4294967196,3100
1607469158943291,12360,5835,0,4294967196,3100
1607469158945178,12362,5836,0,4294967196,3100
1607469158946995,12367,5838,0,4294967196,3100
1607469158948885,12369,5838,0,4294967196,3100
1607469158950692,12371,5839,0,4294967196,3100
1607469158952538,12373,5838,0,4294967196,3100
1607469158954385,12374,5838,0,4294967196,3100
1607469158956231,12374,5837,0,4294967196,3100
1607469158958079,12374,5836,0,4294967196,3100
1607469158959922,12374,5834,0,4294967196,3100
1607469158961772,12375,5832,0,4294967196,3100
1607469158963619,12375,5829,0,4294967196,3100
1607469158965466,12373,5827,0,4294967196,3100
1607469158967314,12371,5823,0,4294967196,3100
1607469158969160,12370,5820,0,4294967196,3100
1607469158971013,12368,5817,0,4294967196,3100
1607469158972858,12369,5814,0,4294967196,3100
1607469158974704,12370,5811,0,4294967196,3100
1607469158976552,12373,5809,0,4294967196,3100
1607469158978401,12374,5807,0,4294967196,3100
1607469158980253,12376,5804,0,4294967196,3100
1607469158982104,12377,5802,0,4294967196,3100
1607469158983951,12376,5800,0,4294967196,3100
1607469158985798,12376,5798,0,4294967196,3100
1607469158987646,12376,5796,0,4294967196,3100
1607469158989492,12376,5794,0,4294967196,3100
1607469158991337,12377,5792,0,4294967196,3100
1607469158993188,12377,5791,0,4294967196,3100
1607469158995034,12378,5790,0,4294967196,3100
1607469158996881,12379,5790,0,4294967196,3100
1607469158998731,12380,5790,0,4294967196,3100
1607469159000587,12380,5789,0,4294967196,3100
1607469159002432,12381,5789,0,4294967196,3100
1607469159004278,12382,5789,0,4294967196,3100
1607469159006129,12383,5790,0,4294967196,3100
1607469159007972,12386,5790,0,4294967196,3100
1607469159009826,12389,5791,0,4294967196,3100
1607469159011670,12392,5791,0,4294967196,3100
1607469159013522,12392,5793,0,4294967196,3100
1607469159015365,12393,5794,0,4294967196,3100
1607469159017262,12405,5793,0,4294967196,3100
1607469159019056,12405,5793,1284,4294967196,3100
1607469159020925,12406,5793,1555,4294967196,3100
1607469159022749,12406,5793,1771,4294967196,3100
1607469159024595,12403,5794,1974,4294967196,3100
1607469159026441,12404,5794,2173,4294967196,3200
1607469159028287,12406,5792,2353,4294967196,3200
1607469159030136,12407,5792,2522,4294967196,3200
1607469159031986,12408,5792,2684,4294967196,3200
1607469159033833,12407,5792,2833,4294967196,3200
1607469159035681,12407,5792,2967,4294967196,3200
1607469159037527,12407,5793,3082,4294967196,3200
1607469159039376,12407,5792,3175,4294967196,3200
1607469159041230,12408,5791,3254,4294967196,3200
1607469159043077,12409,5791,3325,4294967196,3200
1607469159044924,12409,5790,3392,4294967196,3200
1607469159046771,12411,5789,3448,4294967196,3200
1607469159048618,12410,5788,3498,4294967196,3200
1607469159050470,12409,5787,3540,4294967196,3200
1607469159052310,12411,5787,3570,4294967196,3200
1607469159054161,12411,5787,3602,4294967196,3200
1607469159056007,12412,5786,3633,4294967196,3200
1607469159057857,12414,5785,3664,4294967196,3200
1607469159059702,12412,5785,3693,4294967196,3200
1607469159061560,12412,5785,3722,4294967196,3200
1607469159063402,12414,5785,3747,4294967196,3200
1607469159065255,12415,5784,3771,4294967196,3200
1607469159067104,12415,5782,3795,4294967196,3200
1607469159068951,12415,5781,3816,4294967196,3200
1607469159070797,12429,5780,3836,4294967196,3200
1607469159072645,12430,5780,3854,4294967196,3200
1607469159074493,12416,5779,3870,4294967196,3200
1607469159076342,12415,5776,3886,4294967196,3200
1607469159078190,12416,5774,3902,4294967196,3200
1607469159080092,12416,5773,3913,4294967196,3200
1607469159081890,12415,5771,3921,4294967196,3200
1607469159083736,12415,5769,3939,4294967196,3200
1607469159085579,12414,5766,3950,4294967196,3200
1607469159087429,12412,5764,3948,4294967196,3200
1607469159089276,12412,5762,3952,4294967196,3200
1607469159091121,12411,5759,3956,4294967196,3200
1607469159092970,12408,5757,3960,4294967196,3200
1607469159094817,12395,5756,3968,4294967196,3200
1607469159096668,12393,5754,3970,4294967196,3200
1607469159098510,12402,5752,3973,4294967196,3200
1607469159100366,12398,5749,3981,4294967196,3200
1607469159102213,12395,5747,3983,4294967196,3200
1607469159104062,12392,5745,3985,4294967196,3200
1607469159105909,12400,5742,3987,4294967196,3200
1607469159107758,12390,5741,3989,4294967196,3200
1607469159109606,12374,5738,3992,4294967196,3200
1607469159111451,12374,5734,3996,4294967196,3200
1607469159113296,12370,5732,3994,4294967196,3200
1607469159115144,12365,5730,3994,4294967196,3200
1607469159116993,12358,5727,3994,4294967196,3200
1607469159118842,12363,5725,3992,4294967196,3200
1607469159120695,12356,5723,3992,4294967196,3200
1607469159122553,12339,5722,3991,4294967196,3200
1607469159124392,12333,5722,3991,4294967196,3200
1607469159126243,12327,5721,3991,4294967196,3200
1607469159128090,12320,5720,3985,4294967196,3200
1607469159129938,12306,5720,3980,4294967196,3200
1607469159131782,12301,5721,3979,4294967196,3200
1607469159133628,12305,5722,3977,4294967196,3200
1607469159135481,12301,5723,3970,4294967196,3200
1607469159137325,12298,5725,3964,4294967196,3200
1607469159139176,12295,5727,3959,4294967196,3200
1607469159141029,12291,5729,3958,4294967196,3200
1607469159142885,12279,5734,3948,4294967196,3200
1607469159144718,12278,5737,3938,4294967196,3200
1607469159146569,12286,5739,3939,4294967196,3200
1607469159148416,12284,5743,3936,4294967196,3200
1607469159150272,12282,5747,3932,4294967196,3200
1607469159152108,12281,5751,3929,4294967196,3200
1607469159153955,12285,5757,3929,4294967196,3200
1607469159155806,12285,5762,3925,4294967196,3200
1607469159157651,12283,5767,3922,4294967196,3200
1607469159159502,12284,5774,3924,4294967196,3200
1607469159161353,12285,5781,3926,4294967196,3200
1607469159163203,12288,5787,3926,4294967196,3200
1607469159165050,12291,5794,3926,4294967196,3200
1607469159166894,12296,5801,3926,4294967196,3200
1607469159168742,12301,5809,3926,4294967196,3200
1607469159170596,12305,5816,3925,4294967196,3200
1607469159172437,12312,5823,3927,4294967196,3200
1607469159174284,12318,5830,3929,4294967196,3200
1607469159176131,12325,5838,3927,4294967196,3200
1607469159177982,12330,5848,3926,4294967196,3200
1607469159179829,12337,5856,3928,4294967196,3200
1607469159181677,12348,5862,3929,4294967196,3200
1607469159183529,12355,5867,3928,4294967196,3200
1607469159185376,12364,5873,3929,4294967196,3200
1607469159187231,12373,5879,3929,4294967196,3200
1607469159189074,12373,5882,3929,4294967196,3200
1607469159190920,12382,5886,3925,4294967196,3200
1607469159192765,12401,5891,3926,4294967196,3200
1607469159194614,12409,5893,3933,4294967196,3200
1607469159196466,12416,5895,3936,4294967196,3200
1607469159198312,12423,5897,3940,4294967196,3200
1607469159200162,12456,5898,3943,4294967196,3300
1607469159202015,12462,5897,3945,4294967196,3300
1607469159203859,12440,5896,3951,4294967196,3300
1607469159205705,12444,5895,3957,4294967196,3300
1607469159207551,12447,5893,3964,4294967196,3300
1607469159209398,12450,5891,3970,4294967196,3300
1607469159211247,12454,5889,3974,0,3300
1607469159213093,12460,5886,3986,0,3300
1607469159214939,12463,5883,3993,0,3300
1607469159216789,12462,5879,3992,0,3300
1607469159218637,12464,5876,3999,0,3300
1607469159220487,12466,5872,4004,0,3300
1607469159222334,12467,5868,4008,0,3300
1607469159224181,12458,5864,4013,0,3300
1607469159226029,12458,5860,4020,0,3300
1607469159227876,12468,5854,4023,0,3300
1607469159229727,12468,5847,4022,0,3300
1607469159231572,12467,5840,4024,0,3300
1607469159233417,12465,5834,4025,0,3300
1607469159235266,12473,5829,4026,0,3300
1607469159237115,12462,5825,4027,0,3300
1607469159238963,12453,5820,4027,0,3300
1607469159240816,12462,5814,4023,0,3300
1607469159242661,12460,5810,4020,0,3300
1607469159244508,12459,5806,4016,0,3300
1607469159246357,12458,5802,4003,0,3300
1607469159248204,12460,5799,3979,0,3300
1607469159250063,12459,5796,3947,0,3300
1607469159251900,12454,5794,3904,0,3300
1607469159253749,12453,5793,3837,0,3300
1607469159255597,12452,5792,3733,0,3300
1607469159257445,12451,5791,3567,0,3300
1607469159259290,12449,5790,3294,0,3300
1607469159261144,12449,5790,2826,0,3300
1607469159262994,12452,5791,2250,0,3300
1607469159264840,12452,5793,1614,0,3300
1607469159266686,12453,5795,822,0,3300
1607469159268540,12454,5798,1,0,3300
1607469159270398,12454,5798,0,0,3300
1607469159271359,12457,5801,0,0,3300
1607469159272351,12456,5802,0,0,3300
1607469159274095,12456,5802,0,0,3300
1607469159275935,12455,5804,0,0,3300
1607469159277780,12454,5805,0,0,3300
1607469159279630,12455,5808,0,0,3300
1607469159281482,12456,5810,0,0,3300
1607469159283326,12458,5813,0,0,3300
1607469159285174,12459,5816,0,0,3300
1607469159287021,12460,5820,0,0,3300
1607469159288878,12460,5821,0,0,3300
1607469159290716,12460,5823,0,0,3300
1607469159292559,12461,5825,0,0,3300
1607469159294406,12461,5828,0,0,3300
1607469159296254,12462,5830,0,0,3300
1607469159298101,12462,5833,0,0,3300
1607469159299954,12462,5836,0,0,3300
1607469159301804,12462,5839,0,0,3300
1607469159303649,12461,5842,0,0,3300
1607469159305499,12460,5846,0,0,3300
1607469159307345,12459,5850,0,0,3300
1607469159309189,12457,5854,0,0,3300
1607469159311039,12456,5856,0,0,3300
1607469159312890,12453,5861,0,0,3300
1607469159314735,12450,5866,0,0,3300
1607469159316582,12448,5872,0,0,3300
1607469159318431,12443,5878,0,0,3300
1607469159320281,12439,5884,0,0,3300
1607469159322128,12436,5891,0,0,3300
1607469159323976,12432,5898,0,0,3300
1607469159325831,12431,5907,0,0,3200
1607469159327678,12427,5916,0,0,3200
1607469159329527,12425,5924,0,0,3200
1607469159331373,12422,5934,0,0,3200
1607469159333220,12421,5943,0,0,3200
1607469159335071,12420,5953,0,0,3200
1607469159336918,12417,5963,0,0,3200
1607469159338764,12414,5973,0,0,3200
1607469159340616,12411,5984,0,0,3200
1607469159342465,12407,5997,0,0,3200
1607469159344310,12401,6008,0,0,3200
1607469159346163,12399,6018,0,0,3200
1607469159348006,12393,6029,0,0,3200
1607469159349854,12388,6040,0,0,3200
1607469159351698,12383,6050,0,0,3200
1607469159353548,12377,6059,0,0,3200
1607469159355393,12371,6069,0,0,3200
1607469159357245,12366,6077,0,0,3100
1607469159359092,12360,6085,0,0,3100
1607469159360944,12355,6093,0,0,3100
